sensor	timestamp	valid	voltage	current	power	marker
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346415	1	-3.40282e+38	-3.40282e+38	42.842	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346431	1	-3.40282e+38	-3.40282e+38	42.842	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346447	1	-3.40282e+38	-3.40282e+38	42.842	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346462	1	-3.40282e+38	-3.40282e+38	42.842	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346477	1	-3.40282e+38	-3.40282e+38	42.842	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346492	1	-3.40282e+38	-3.40282e+38	42.842	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346507	1	-3.40282e+38	-3.40282e+38	42.502	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346522	1	-3.40282e+38	-3.40282e+38	42.502	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346537	1	-3.40282e+38	-3.40282e+38	42.502	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346552	1	-3.40282e+38	-3.40282e+38	42.502	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346568	1	-3.40282e+38	-3.40282e+38	42.502	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346583	1	-3.40282e+38	-3.40282e+38	42.502	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346598	1	-3.40282e+38	-3.40282e+38	42.502	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346614	1	-3.40282e+38	-3.40282e+38	42.06	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346629	1	-3.40282e+38	-3.40282e+38	42.06	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346644	1	-3.40282e+38	-3.40282e+38	42.06	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346660	1	-3.40282e+38	-3.40282e+38	42.06	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346676	1	-3.40282e+38	-3.40282e+38	42.06	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346692	1	-3.40282e+38	-3.40282e+38	42.06	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346708	1	-3.40282e+38	-3.40282e+38	41.844	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346724	1	-3.40282e+38	-3.40282e+38	41.844	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346739	1	-3.40282e+38	-3.40282e+38	41.844	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346754	1	-3.40282e+38	-3.40282e+38	41.844	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346768	1	-3.40282e+38	-3.40282e+38	41.844	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346784	1	-3.40282e+38	-3.40282e+38	41.844	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346799	1	-3.40282e+38	-3.40282e+38	41.844	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346815	1	-3.40282e+38	-3.40282e+38	41.588	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346831	1	-3.40282e+38	-3.40282e+38	41.588	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346847	1	-3.40282e+38	-3.40282e+38	41.588	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346863	1	-3.40282e+38	-3.40282e+38	41.588	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346879	1	-3.40282e+38	-3.40282e+38	41.588	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346894	1	-3.40282e+38	-3.40282e+38	41.588	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346909	1	-3.40282e+38	-3.40282e+38	41.378	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346925	1	-3.40282e+38	-3.40282e+38	41.378	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346941	1	-3.40282e+38	-3.40282e+38	41.378	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346957	1	-3.40282e+38	-3.40282e+38	41.378	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346973	1	-3.40282e+38	-3.40282e+38	41.378	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460346988	1	-3.40282e+38	-3.40282e+38	41.378	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347003	1	-3.40282e+38	-3.40282e+38	41.378	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347018	1	-3.40282e+38	-3.40282e+38	41.289	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347034	1	-3.40282e+38	-3.40282e+38	41.289	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347049	1	-3.40282e+38	-3.40282e+38	41.289	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347064	1	-3.40282e+38	-3.40282e+38	41.289	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347080	1	-3.40282e+38	-3.40282e+38	41.289	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347096	1	-3.40282e+38	-3.40282e+38	41.289	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347112	1	-3.40282e+38	-3.40282e+38	40.954	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347128	1	-3.40282e+38	-3.40282e+38	40.954	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347144	1	-3.40282e+38	-3.40282e+38	40.954	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347160	1	-3.40282e+38	-3.40282e+38	40.954	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347176	1	-3.40282e+38	-3.40282e+38	40.954	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347192	1	-3.40282e+38	-3.40282e+38	40.954	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347208	1	-3.40282e+38	-3.40282e+38	40.841	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347224	1	-3.40282e+38	-3.40282e+38	40.841	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347240	1	-3.40282e+38	-3.40282e+38	40.841	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347256	1	-3.40282e+38	-3.40282e+38	40.841	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347272	1	-3.40282e+38	-3.40282e+38	40.841	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347288	1	-3.40282e+38	-3.40282e+38	40.841	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347304	1	-3.40282e+38	-3.40282e+38	40.841	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347319	1	-3.40282e+38	-3.40282e+38	40.527	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347334	1	-3.40282e+38	-3.40282e+38	40.527	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347349	1	-3.40282e+38	-3.40282e+38	40.527	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347365	1	-3.40282e+38	-3.40282e+38	40.527	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347380	1	-3.40282e+38	-3.40282e+38	40.527	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347396	1	-3.40282e+38	-3.40282e+38	40.527	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347412	1	-3.40282e+38	-3.40282e+38	40.249	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347427	1	-3.40282e+38	-3.40282e+38	40.249	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347442	1	-3.40282e+38	-3.40282e+38	40.249	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347457	1	-3.40282e+38	-3.40282e+38	40.249	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347473	1	-3.40282e+38	-3.40282e+38	40.249	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347488	1	-3.40282e+38	-3.40282e+38	40.249	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347503	1	-3.40282e+38	-3.40282e+38	40.249	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347519	1	-3.40282e+38	-3.40282e+38	40.138	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347535	1	-3.40282e+38	-3.40282e+38	40.138	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347551	1	-3.40282e+38	-3.40282e+38	40.138	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347567	1	-3.40282e+38	-3.40282e+38	40.138	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347583	1	-3.40282e+38	-3.40282e+38	40.138	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347598	1	-3.40282e+38	-3.40282e+38	40.138	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347613	1	-3.40282e+38	-3.40282e+38	39.895	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347629	1	-3.40282e+38	-3.40282e+38	39.895	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347645	1	-3.40282e+38	-3.40282e+38	39.895	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347661	1	-3.40282e+38	-3.40282e+38	39.895	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347677	1	-3.40282e+38	-3.40282e+38	39.895	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347693	1	-3.40282e+38	-3.40282e+38	39.895	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347709	1	-3.40282e+38	-3.40282e+38	39.785	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347724	1	-3.40282e+38	-3.40282e+38	39.785	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347740	1	-3.40282e+38	-3.40282e+38	39.785	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347755	1	-3.40282e+38	-3.40282e+38	39.785	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347771	1	-3.40282e+38	-3.40282e+38	39.785	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347787	1	-3.40282e+38	-3.40282e+38	39.785	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347803	1	-3.40282e+38	-3.40282e+38	39.785	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347819	1	-3.40282e+38	-3.40282e+38	39.608	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347835	1	-3.40282e+38	-3.40282e+38	39.608	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347851	1	-3.40282e+38	-3.40282e+38	39.608	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347867	1	-3.40282e+38	-3.40282e+38	39.608	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347883	1	-3.40282e+38	-3.40282e+38	39.608	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347899	1	-3.40282e+38	-3.40282e+38	39.608	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347914	1	-3.40282e+38	-3.40282e+38	39.503	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347929	1	-3.40282e+38	-3.40282e+38	39.503	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347945	1	-3.40282e+38	-3.40282e+38	39.503	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347960	1	-3.40282e+38	-3.40282e+38	39.503	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347975	1	-3.40282e+38	-3.40282e+38	39.503	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460347990	1	-3.40282e+38	-3.40282e+38	39.503	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348006	1	-3.40282e+38	-3.40282e+38	39.254	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348021	1	-3.40282e+38	-3.40282e+38	39.254	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348037	1	-3.40282e+38	-3.40282e+38	39.254	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348052	1	-3.40282e+38	-3.40282e+38	39.254	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348068	1	-3.40282e+38	-3.40282e+38	39.254	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348083	1	-3.40282e+38	-3.40282e+38	39.254	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348098	1	-3.40282e+38	-3.40282e+38	39.254	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348114	1	-3.40282e+38	-3.40282e+38	39.111	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348129	1	-3.40282e+38	-3.40282e+38	39.111	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348145	1	-3.40282e+38	-3.40282e+38	39.111	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348161	1	-3.40282e+38	-3.40282e+38	39.111	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348177	1	-3.40282e+38	-3.40282e+38	39.111	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348193	1	-3.40282e+38	-3.40282e+38	39.111	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348209	1	-3.40282e+38	-3.40282e+38	39.127	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348225	1	-3.40282e+38	-3.40282e+38	39.127	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348241	1	-3.40282e+38	-3.40282e+38	39.127	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348257	1	-3.40282e+38	-3.40282e+38	39.127	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348272	1	-3.40282e+38	-3.40282e+38	39.127	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348287	1	-3.40282e+38	-3.40282e+38	39.127	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348303	1	-3.40282e+38	-3.40282e+38	39.127	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348319	1	-3.40282e+38	-3.40282e+38	39.058	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348334	1	-3.40282e+38	-3.40282e+38	39.058	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348350	1	-3.40282e+38	-3.40282e+38	39.058	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348365	1	-3.40282e+38	-3.40282e+38	39.058	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348380	1	-3.40282e+38	-3.40282e+38	39.058	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348396	1	-3.40282e+38	-3.40282e+38	39.058	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348412	1	-3.40282e+38	-3.40282e+38	39.08	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348428	1	-3.40282e+38	-3.40282e+38	39.08	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348444	1	-3.40282e+38	-3.40282e+38	39.08	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348460	1	-3.40282e+38	-3.40282e+38	39.08	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348476	1	-3.40282e+38	-3.40282e+38	39.08	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348492	1	-3.40282e+38	-3.40282e+38	39.08	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348508	1	-3.40282e+38	-3.40282e+38	39.035	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348523	1	-3.40282e+38	-3.40282e+38	39.035	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348539	1	-3.40282e+38	-3.40282e+38	39.035	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348555	1	-3.40282e+38	-3.40282e+38	39.035	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348570	1	-3.40282e+38	-3.40282e+38	39.035	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348585	1	-3.40282e+38	-3.40282e+38	39.035	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348601	1	-3.40282e+38	-3.40282e+38	39.035	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348616	1	-3.40282e+38	-3.40282e+38	39.045	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348632	1	-3.40282e+38	-3.40282e+38	39.045	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348648	1	-3.40282e+38	-3.40282e+38	39.045	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348664	1	-3.40282e+38	-3.40282e+38	39.045	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348680	1	-3.40282e+38	-3.40282e+38	39.045	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348696	1	-3.40282e+38	-3.40282e+38	39.045	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348712	1	-3.40282e+38	-3.40282e+38	39.058	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348728	1	-3.40282e+38	-3.40282e+38	39.058	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348744	1	-3.40282e+38	-3.40282e+38	39.058	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348759	1	-3.40282e+38	-3.40282e+38	39.058	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348775	1	-3.40282e+38	-3.40282e+38	39.058	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348790	1	-3.40282e+38	-3.40282e+38	39.058	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348806	1	-3.40282e+38	-3.40282e+38	39.065	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348822	1	-3.40282e+38	-3.40282e+38	39.065	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348837	1	-3.40282e+38	-3.40282e+38	39.065	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348853	1	-3.40282e+38	-3.40282e+38	39.065	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348869	1	-3.40282e+38	-3.40282e+38	39.065	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348885	1	-3.40282e+38	-3.40282e+38	39.065	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348901	1	-3.40282e+38	-3.40282e+38	39.065	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348917	1	-3.40282e+38	-3.40282e+38	39.064	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460348933	1	-3.40282e+38	-3.40282e+38	39.064	showing "https://observablehq.com/@d3/brushable-parallel-coordinates"
